Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.33286438083953,1.0194120163888927,-0.03507223598406948,-0.15796420820936252,-0.04690957321679162,-0.08623066803301688,0.1697027995415983
0.33984876892428395,1.0190811242482671,-0.03566996606460301,-0.15676511157508755,-0.04784175600767655,-0.08492482887773732,0.17366714284933368
0.34668970554949413,1.0187507290057216,-0.03624645151196433,-0.1555636979044456,-0.04875121244789476,-0.08360893015025186,0.1775804268514863
0.35339061879589545,1.0184210765440687,-0.0368022878519738,-0.15436081916685954,-0.049638500308743956,-0.08228369424391462,0.18144404680188286
0.35995529351481126,1.0180923724008988,-0.03733809451803153,-0.15315719092800545,-0.050504223290429036,-0.08094970731015805,0.18525960801738364
0.3663876903739265,1.0177647903199238,-0.03785449708267746,-0.15195342159045125,-0.05134900595361761,-0.07960744840937467,0.18902883085661204
0.37269181765166276,1.0174384790368634,-0.03835211510939463,-0.15075003568698786,-0.052173476118596435,-0.07825731290152557,0.19275348220813737
0.3788716564850047,1.017113566882528,-0.038831555206055586,-0.14954748954641167,-0.05297825464113967,-0.07689962796835764,0.1964353353746391
0.38493108817751753,1.016790166616826,-0.03929340490340003,-0.14834618813220105,-0.05376394572006257,-0.07553466998236243,0.20007612898317023
0.39087387467986046,1.0164683776652352,-0.03973823113541852,-0.14714649252826517,-0.05453113432018491,-0.07416267175573056,0.20367755594853804
0.39670363082314725,1.0161482888472866,-0.0401665783430775,-0.14594872941911616,-0.0552803826276057,-0.07278383232995099,0.20724124660667997
0.4024238157050213,1.0158299800994162,-0.04057896823489746,-0.14475319698492417,-0.05601222906946805,-0.07139832295000374,0.21076876263567057
0.40803772623683043,1.015513524052673,-0.040975899826934704,-0.14356017037105498,-0.056727187662353656,-0.07000629275306475,0.2142615918278398
0.41354850663993936,1.0151989866626852,-0.041357850683419954,-0.14236990368031993,-0.057425749423782105,-0.06860787056843906,0.21772115247443138
0.41895914331307216,1.0148864285931196,-0.041725277142891884,-0.1411826348717666,-0.05810838193072992,-0.06720317022349853,0.22114878853175612
0.42427247861232986,1.0145759054553591,-0.04207861587605967,-0.1399985863967047,-0.058775531286419505,-0.06579229096134895,0.22454577653053484
0.42949121729672596,1.0142674683787247,-0.04241828489545463,-0.13881796711252928,-0.05942762314248334,-0.06437531940145912,0.2279133279930438
0.4346179261737962,1.0139611649185305,-0.042744684118864125,-0.13764097553762603,-0.06006506287207452,-0.0629523332008062,0.2312525874245322
0.43965505325850524,1.0136570387387853,-0.04305819717003209,-0.13646779844286047,-0.06068823816926834,-0.061523399166367884,0.2345646429793079
0.44460492847670785,1.0133551303155381,-0.04335919193689441,-0.13529861336723614,-0.06129751932666453,-0.060088576106502124,0.23785052534026538
0.4494697750060127,1.0130554769444715,-0.04364802177530611,-0.13413358847989446,-0.061893260823762196,-0.05864791450975692,0.241111213614013
0.4542517103950212,1.0127581133142722,-0.043925026055515175,-0.13297288464914028,-0.0624758016435105,-0.057201458961613875,0.24434763454567604
0.45895276294634885,1.0124630710843145,-0.044190531573120626,-0.1318166536489658,-0.063045467441495,-0.055749245797317645,0.2475606721028205
0.4635748677591689,1.012170379673202,-0.04444485273419877,-0.1306650410941373,-0.06360257021793989,-0.05429130664548817,0.2507511634619416
0.46811987874569083,1.0118800660116793,-0.044688292638187965,-0.12951818534493814,-0.06414740992504171,-0.05282766697199625,0.2539199058889834
0.47258957190687506,1.0115921547988522,-0.044921143624297784,-0.12837621838395918,-0.0646802749975692,-0.051358347093894086,0.257067657802578
0.4769856529911882,1.0113066684418328,-0.04514368802392969,-0.12723926544937325,-0.06520144339738156,-0.049883361617443917,0.260195142990876
0.48130975825382993,1.0110236274061584,-0.045356198526305444,-0.1261074463036972,-0.06571118282440284,-0.04840272099019427,0.2633030500637153
0.48556346209505535,1.0107430500913304,-0.0455589388738345,-0.12498087462183946,-0.0662097517359859,-0.04691643063447757,0.26639203685398727
0.48974827972113805,1.0104649529996106,-0.04575216427601066,-0.12385965854753908,-0.06669739976395188,-0.04542449159186059,0.269462731390804
0.49386566799240406,1.0101893510044615,-0.04593612173148199,-0.1227439016667481,-0.06717436791774062,-0.04392690175761076,0.2725157315513946
0.4979170345807685,1.0099162570409772,-0.04611105070591805,-0.1216337016496494,-0.06764088974410738,-0.04242365400444727,0.2755516109222146
0.5019037377785894,1.0096456823949136,-0.046277183354814705,-0.12052915130637784,-0.06809719138760638,-0.04091473751246644,0.2785709178938953
0.5058270886160019,1.009377636822898,-0.04643474484809588,-0.11943033897496844,-0.06854349191872015,-0.03940013824099147,0.2815741764493333
0.5096883552881881,1.0091121284970068,-0.046583953771606505,-0.11833734819381111,-0.06898000391824712,-0.03787983842135479,0.28456188877864436
0.5134887644086606,1.008849164148235,-0.04672502238083125,-0.1172502581890243,-0.06940693369198256,-0.036353817165674006,0.2875345355500583
